id,species_id,version_id,language_id,flavor_text
13862,264,24,11,"時速１００キロで　獲物に
襲いかかるが　真っ直ぐにしか
走れないので　失敗も　多い。"
13863,264,25,1,"まっすぐに　つっぱしり　しょうがいぶつが　ある
ときは　ちょっかくに　おれまがって　よける。
ゆるやかに　カーブした　 ちが　とても　にがて。"
13864,264,25,3,"똑바로 힘껏 달리며 장애물이 있을
때는 직각으로 꺾어서 피한다.
완만하게 굽은 길은 달리는 데 매우 서툴다."
13865,264,25,5,"Linéon court très vite et toujours en ligne droite.
Si un obstacle survient, il l’évite en prenant un angle droit.
Ce Pokémon a beaucoup de mal à suivre les routes
légèrement courbées."
13866,264,25,6,"Geradaks rennt immer mit vollem Tempo und nie im Zickzack,
sondern nur gerade. Wenn ihm ein Hindernis im Weg ist, läuft
es rechtwinklig daran vorbei. Für dieses Pokémon stellen
leichte Kurven eine große Herausforderung dar."
13867,264,25,7,"Linoone siempre corre todo lo rápido que puede y solo en
línea recta. Si encuentra un obstáculo en el camino, girará
en ángulo recto para esquivarlo. Correr bien por caminos
tortuosos es todo un reto para él."
13868,264,25,8,"Linoone è solito correre a tutta velocità e sempre in linea
retta. Davanti a un ostacolo fa una curva ad angolo retto
per evitarlo. Questo Pokémon si trova in difficoltà su percorsi
con curve poco accentuate."
13869,264,25,9,"Linoone always runs full speed and only in straight lines.
If facing an obstacle, it makes a right-angle turn to evade it.
This Pokémon is very challenged by gently curving roads."
13870,264,25,11,"真っ直ぐに　突っ走り　障害物が　ある
ときは　直角に　折れ曲がって　避ける。
緩やかに　カーブした　道が　とても　苦手。"
13871,264,26,1,"えもの　めがけて　いっちょくせんに　つっぱしる。
じそく　１００キロを　こえる　スピードを　だすが
いちど　きゅうていし　しないと　まがれないのだ。"
13872,264,26,3,"먹이를 쫓아 일직선으로 질주한다.
시속 100km를 넘는 스피드를 내지만
한 번 급정지하지 않으면 꺾을 수 없다."
13873,264,26,5,"Lorsqu’il chasse, Linéon fonce toujours tout droit sur sa proie
à pleine vitesse. Bien que ce Pokémon puisse atteindre
100 km/h, il doit s’arrêter en catastrophe avant de pouvoir
tourner."
13874,264,26,6,"Auf der Jagd rennt Geradaks so schnell es kann schnurstracks
hinter seiner Beute her. Es erreicht zwar über 100 km/h, muss
aber erst aus vollem Lauf zum Stehen kommen, bevor es die
Richtung wechseln kann."
13875,264,26,7,"Cuando Linoone caza, va directo hacia su presa a toda
velocidad. Si por un lado puede alcanzar 100 km/h, por
otro tiene que frenar en seco para poder cambiar de sentido."
13876,264,26,8,"Quando caccia, Linoone si lancia rapido sulla preda. Infatti
riesce a raggiungere la velocità di 100 km/h ma prima di
girare è costretto a fermarsi in modo brusco e repentino."
13877,264,26,9,"When hunting, Linoone will make a beeline straight for the
prey at a full run. While this Pokémon is capable of topping
60 mph, it has to come to a screeching halt before it can turn."
13878,264,26,11,"獲物　目掛けて　一直線に　突っ走る。
時速　１００キロを　超える　スピードを　出すが
一度　急停止　しないと　曲がれないのだ。"
13879,265,7,9,"Using the spikes on its rear end,  
WURMPLE peels the bark off trees and
feeds on the sap that oozes out.This POKéMON’s feet are tipped with
suction pads that allow it to cling to
glass without slipping."
13880,265,8,9,"WURMPLE is targeted by SWELLOW as
prey. This POKéMON will try to resist by
pointing the spikes on its rear at theattacking predator.
It will weaken the foe by leaking poison
from the spikes."
13881,265,9,9,"It sticks to tree branches and eats
leaves. The thread it spits from its mouth,
which becomes gooey when it touches
air, slows the movement of its foes."
13882,265,10,9,"It lives amidst tall grass and in forests.
When attacked, it resists by pointing its
venomous spikes at the foe."
13883,265,11,9,"It lives amidst tall grass and in forests.
When attacked, it resists by pointing its
venomous spikes at the foe."
13884,265,12,9,"It loves to eat leaves. If it is
attacked by a STARLY, it will defend
itself with its spiked rear."
13885,265,13,9,"It spits a white silk that turns
sticky when it contacts air. It is
used to immobilize foes."
13886,265,14,9,"Often targeted by bird Pokémon,
it desperately resists by releasing
poison from its tail spikes."
13887,265,15,9,"It lives among the tall grass and in
forests. It repels attacks by 
raising up the spikes on its rear."
13888,265,16,9,"It lives among the tall grass and in
forests. It repels attacks by 
raising up the spikes on its rear."
13889,265,17,5,"Cible favorite des Pokémon Oiseaux,
il tente de se protéger avec ses
épines venimeuses."
13890,265,17,9,"Often targeted by bird Pokémon,
it desperately resists by releasing
poison from its tail spikes."
13891,265,18,5,"Cible favorite des Pokémon Oiseaux,
il tente de se protéger avec ses
épines venimeuses."
13892,265,18,9,"Often targeted by bird Pokémon,
it desperately resists by releasing
poison from its tail spikes."
13893,265,21,9,"Often targeted by bird Pokémon,
it desperately resists by releasing
poison from its tail spikes."
13894,265,22,9,"Often targeted by bird Pokémon,
it desperately resists by releasing
poison from its tail spikes."
13895,265,23,1,"はっぱが　だいこうぶつ。
ムックルに　おそわれたときは
おしりの　トゲで　げきたいする。"
13896,265,23,3,"잎사귀를 매우 좋아한다.
찌르꼬에게 습격당했을 때는
엉덩이의 가시로 물리친다."
13897,265,23,5,"Il adore manger des feuilles. Si un Étourmi l’attaque,
il riposte avec les piquants de son postérieur."
13898,265,23,6,"Es isst am liebsten Blätter. Wird es von einem
Staralili angegriffen, verteidigt es sich mit Stacheln."
13899,265,23,7,"Le encanta comer hojas. Si le ataca un Starly, se
defenderá con sus púas."
13900,265,23,8,"Ama mangiare le foglie. Se Starly lo attacca, si
difende con gli aculei che ha sulla parte posteriore."
13901,265,23,9,"It loves to eat leaves. If it is attacked by a Starly,
it will defend itself with its spiked rear."
13902,265,23,11,"葉っぱが　大好物。
ムックルに　襲われたときは
お尻の　トゲで　撃退する。"
13903,265,24,1,"もりや　くさむらに　せいそく。
てきに　おそわれた　ときは　おしりの
どくの　トゲで　たいこうする。"
13904,265,24,3,"숲과 수풀에 서식한다.
적에게 습격당했을 때는 엉덩이의
독가시로 대항한다."
13905,265,24,5,"Il habite les forêts et les hautes herbes. Attaqué,
il riposte avec les piquants de son postérieur."
13906,265,24,6,"Es haust in Wäldern und auf Wiesen. Bei Angriffen
wehrt es sich mit den Giftstacheln auf seinem
Hinterteil."
13907,265,24,7,"Vive en bosques y zonas de hierba alta. Si le atacan,
se defiende con las púas venenosas de su cola."
13908,265,24,8,"Vive nelle foreste e tra l’erba alta. Se è attaccato,
usa gli aculei velenosi che ha sulla parte posteriore."
13909,265,24,9,"It lives among the tall grass and in forests. It repels
attacks by raising up the spikes on its rear."
13910,265,24,11,"森や　草むらに　生息。
敵に　襲われた　ときは　お尻の
毒の　トゲで　対抗する。"
13911,265,25,1,"おしりの　トゲで　きの　かわを　はがして
し だした　じゅえきを　しょくりょうに　する。
きゅうばんの　あしは　ガラスでも　すべらない。"
13912,265,25,3,"엉덩이의 가시로 나무의 껍질을 벗기고
배어 나온 수액을 식량으로 삼는다.
흡반이 달린 다리는 유리에서도 미끄러지지 않는다."
13913,265,25,5,"À l’aide de ses pointes arrière, Chenipotte déchire l’écorce
des arbres et mange la sève qui coule dessus.
Les pattes de ce Pokémon sont dotées de coussinets à
ventouses pour adhérer aux parois en verre sans en glisser."
13914,265,25,6,"Waumpel kann mit den Stacheln an seinem Hinterteil die Rinde
von Bäumen entfernen und ernährt sich von dem austretenden
Saft. An den Füßen dieses Pokémon befinden sich Saugnäpfe,
mit denen es auch an Glas nicht abrutscht."
13915,265,25,7,"Wurmple usa las púas del lomo para raspar los troncos de los
árboles, quitarles la corteza y beber la savia que emanan. Este
Pokémon tiene unas ventosas rematándole los pies, con las
que se adhiere al cristal sin resbalarse."
13916,265,25,8,"Grazie agli aculei sulla parte posteriore del corpo, Wurmple
scorteccia i tronchi degli alberi e si nutre della loro linfa.
Le sue zampe sono dotate di ventose che gli consentono
di attaccarsi ai vetri senza scivolare."
13917,265,25,9,"Using the spikes on its rear end, Wurmple peels the bark off
trees and feeds on the sap that oozes out. This Pokémon’s
feet are tipped with suction pads that allow it to cling to glass
without slipping."
13918,265,25,11,"お尻の　トゲで　木の　皮を　はがして
染 出した　樹液を　食料に　する。
吸盤の　足は　ガラスでも　滑らない。"
13919,265,26,1,"エサにしようと　つかまえにきた　オオスバメに
おしりの　トゲを　むけて　ていこうする。
し だした　どくで　あいてを　よわらせるぞ。"
13920,265,26,3,"먹이로 삼으려고 다가온 스왈로에게
엉덩이의 가시를 들이밀고 저항한다.
배어 나온 독으로 상대를 약하게 만든다."
13921,265,26,5,"Chenipotte est la proie de Hélédelle. Ce Pokémon essaie de
résister en dirigeant les pointes de son dos vers le prédateur.
Il affaiblit son ennemi en lui injectant du poison."
13922,265,26,6,"Waumpel wird von Schwalboss als Beute angesehen.
Dieses Pokémon wehrt sich gegen angreifende Räuber,
indem es die Stacheln an seinem Hinterteil auf sie richtet.
Es schwächt seine Gegner mit dem Gift, das aus den
Stacheln austritt."
13923,265,26,7,"Wurmple es la presa preferida de Swellow. La forma que tiene
de intentar defenderse es apuntar con las púas del lomo al
amenazante enemigo y debilitarlo inyectándole veneno."
13924,265,26,8,"Wurmple è la preda favorita di Swellow. Questo Pokémon
cerca di resistere puntando gli aculei irti sulla schiena contro
il predatore che attacca. Poi indebolisce il nemico emettendo
veleno da questi aculei."
13925,265,26,9,"Wurmple is targeted by Swellow as prey. This Pokémon
will try to resist by pointing the spikes on its rear at the
attacking predator. It will weaken the foe by leaking poison
from the spikes."
13926,265,26,11,"エサにしようと　捕まえにきた　オオスバメに
お尻の　トゲを　向けて　抵抗する。
染 出した　毒で　相手を　弱らせるぞ。"
13927,266,7,9,"SILCOON tethers itself to a tree branch
using silk to keep from falling. There, 
this POKéMON hangs quietly while itawaits evolution.
It peers out of the silk cocoon through
a small hole."
13928,266,8,9,"SILCOON was thought to endure hunger
and not consume anything before its
evolution. However, it is now thoughtthat this POKéMON slakes its thirst by
drinking rainwater that collects on its
silk."
13929,266,9,9,"It prepares for evolution using the
energy it stored while it was a WURMPLE.
It keeps watch over the surroundings with
its two eyes."
13930,266,10,9,"It conserves its energy by moving as
little as possible. It awaits evolution
while drinking only a little rainwater."
13931,266,11,9,"It conserves its energy by moving as
little as possible. It awaits evolution
while drinking only a little rainwater."
13932,266,12,9,"It anchors itself by wrapping
twigs with the silk from its body.
It motionlessly awaits evolution."
13933,266,13,9,"It drinks dew that collects on its
silk and waits for evolution. Its
hard cocoon repels attacks."
13934,266,14,9,"It wraps silk around the branches
of a tree. It drinks rainwater on
its silk while awaiting evolution."
13935,266,15,9,"Having wrapped silk around the
branches of a tree, it quiescently
awaits evolution."
13936,266,16,9,"Having wrapped silk around the
branches of a tree, it quiescently
awaits evolution."
13937,266,17,5,"Il attend d’évoluer dans son cocon
de soie accroché aux branches et
se nourrit d’eau de pluie."
13938,266,17,9,"It wraps silk around the branches
of a tree. It drinks rainwater on
its silk while awaiting evolution."
13939,266,18,5,"Il attend d’évoluer dans son cocon
de soie accroché aux branches et
se nourrit d’eau de pluie."
13940,266,18,9,"It wraps silk around the branches
of a tree. It drinks rainwater on
its silk while awaiting evolution."
13941,266,21,9,"It wraps silk around the branches
of a tree. It drinks rainwater on
its silk while awaiting evolution."
13942,266,22,9,"It wraps silk around the branches
of a tree. It drinks rainwater on
its silk while awaiting evolution."
13943,266,23,1,"いとを　きのえだに　まきつけている。
いとについた　あまみずを　のみながら
しんかの　ときを　まっている。"
13944,266,23,3,"실을 나뭇가지에 휘감고 있다.
실에 묻은 빗물을 마시며
진화할 때를 기다리고 있다."
13945,266,23,5,"Il attend d’évoluer dans son cocon de soie accroché
aux branches et se nourrit d’eau de pluie."
13946,266,23,6,"Es bindet sich mit Seide an Äste und trinkt
Regenwasser, während es starr auf seine
Entwicklung wartet."
13947,266,23,7,"Se agarra con su seda a las ramas de un árbol y
espera su evolución bebiendo agua de lluvia."
13948,266,23,8,"Si appende ai rami con fili di seta. Aspetta l’evoluzione
bevendo l’acqua piovana che si posa sulla seta."
13949,266,23,9,"It wraps silk around the branches of a tree. It drinks
rainwater on its silk while awaiting evolution."
13950,266,23,11,"糸を　木の枝に　巻きつけている。
糸についた　雨水を　飲みながら
進化の　ときを　待っている。"
13951,266,24,1,"いとに　ついた　あさつゆを　のんで
しんかの　ときを　まちつづける。
かたい　マユが　こうげきを　ふせぐ。"
13952,266,24,3,"실에 묻은 아침 이슬을 마시고
진화할 때를 기다린다.
단단한 고치가 공격을 막는다."
13953,266,24,5,"Il boit la rosée récoltée par sa soie en attendant
d’évoluer. Il est à l’abri dans son robuste cocon."
13954,266,24,6,"Es trinkt den Tau, der sich in der Seide fängt, und
wartet auf seine Entwicklung. Sein Kokon schützt es."
13955,266,24,7,"Bebe el rocío que recoge con su seda mientras espera
evolucionar. Se defiende en su capullo."
13956,266,24,8,"Beve la rugiada che si posa sulla seta e aspetta
l’evoluzione. Il suo bozzolo duro respinge gli attacchi."
13957,266,24,9,"It drinks dew that collects on its silk and waits for
evolution. Its hard cocoon repels attacks."
13958,266,24,11,"糸に　ついた　朝露を　飲んで
進化の　ときを　待ち続ける。
硬い　繭が　攻撃を　防ぐ。"
13959,266,25,1,"おちない　ように　いとを　えだに　まきつけて
からだを　ささえながら　しんかを　まっている。
ちいさな　あなから　そとの　ようすを　うかがう。"
13960,266,25,3,"떨어지지 않도록 실을 가지에 휘감아서
몸을 지탱하며 진화를 기다리고 있다.
작은 구멍을 통해 밖의 상황을 살핀다."
13961,266,25,5,"Armulys s’accroche à une branche d’arbre avec de la soie
pour éviter de tomber. Ce Pokémon y reste tranquillement
en attendant son évolution. Il regarde l’extérieur à travers
deux petits trous dans son cocon de soie."
13962,266,25,6,"Schaloko bindet sich mit einem Seidenfaden an einen Ast.
Es baumelt dort und wartet auf seine Entwicklung. Durch zwei
kleine Löcher in seinem Seidenkokon lugt es heraus."
13963,266,25,7,"Silcoon usa la seda que produce para aferrarse a la rama de un
árbol y sujetarse bien. Se queda ahí colgado a la espera de su
evolución, mientras lo observa todo a través de dos pequeños
agujeros en su capullo de seda."
13964,266,25,8,"Silcoon si lega ai rami degli alberi grazie ad alcuni fili di seta
che gli impediscono di cadere. In tale posizione aspetta
pazientemente l’evoluzione. Sbircia fuori dal proprio bozzolo
di seta attraverso piccoli fori."
13965,266,25,9,"Silcoon tethers itself to a tree branch using silk to keep from
falling. There, this Pokémon hangs quietly while it awaits
evolution. It peers out of the silk cocoon through a small hole."
13966,266,25,11,"落ちない　ように　糸を　枝に　巻きつけて
体を　支えながら　進化を　待っている。
小さな　穴から　外の　様子を　伺う。"
13967,266,26,1,"しんかするまで　なにも　たべずに　たえていると
かんがえられていたが　どうやら　いとに　ついた
あま ずで　かわきを　いやしているらしい。"
13968,266,26,3,"진화할 때까지 아무것도 먹지 않고 참는 것으로
여겨져 왔으나 아무래도 실에 맺힌
빗방울로 갈증을 푸는 것 같다."
13969,266,26,5,"On pensait qu’Armulys pouvait résister à la faim et ne
consommait rien avant son évolution. On sait maintenant
que ce Pokémon étanche sa soif en récupérant l’eau
de pluie déposée sur sa soie."
13970,266,26,6,"Bisher nahm man an, dass Schaloko vor seiner Entwicklung
hungert und überhaupt nichts zu sich nimmt. Nun aber wird
behauptet, dass es seinen Durst mit Regenwasser löscht,
das sich auf seiner seidigen Hülle sammelt."
13971,266,26,7,"Se pensaba que Silcoon podía aguantar el hambre y no
consumir nada antes de evolucionar. Sin embargo, ahora se
cree que sacia su sed bebiendo el agua de la lluvia que se le
queda sobre la seda del capullo."
13972,266,26,8,"In passato si pensava che Silcoon resistesse alla fame senza
ingerire nulla fino all’evoluzione. Tuttavia, ora si presume che
il Pokémon plachi la sua sete bevendo l’acqua piovana che
si posa sul suo bozzolo."
13973,266,26,9,"Silcoon was thought to endure hunger and not consume
anything before its evolution. However, it is now thought
that this Pokémon slakes its thirst by drinking rainwater
that collects on its silk."
13974,266,26,11,"進化するまで　なにも　食べずに　耐えていると
考えられていたが　どうやら　糸に　ついた
雨水で　乾きを　癒しているらしい。"
13975,267,7,9,"BEAUTIFLY’s favorite food is the sweet
pollen of flowers. If you want to see
this POKéMON, just leave a pottedflower by an open window. BEAUTIFLY
is sure to come looking for pollen."
13976,267,8,9,"BEAUTIFLY has a long mouth like a coiled
needle, which is very convenient for
collecting pollen from flowers.This POKéMON rides the spring winds as
it flits around gathering pollen."
13977,267,9,9,"Its colorfully patterned wings are its
most prominent feature. It flies through
flower-covered fields collecting pollen.
It attacks ferociously when angered."
13978,267,10,9,"Despite its appearance, it has an
aggressive nature. It attacks by jabbing
with its long, thin mouth."
13979,267,11,9,"Despite its appearance, it has an
aggressive nature. It attacks by jabbing
with its long, thin mouth."
13980,267,12,9,"It has an aggressive nature. It
stabs prey with its long, narrow
mouth to drain the prey’s fluids."
13981,267,13,9,"When flower fields bloom, it flits
around, collecting pollen. Despite
its appearance, it is savage."
13982,267,14,9,"Despite its looks, it is aggressive.
It jabs with its long, thin mouth if
disturbed while collecting pollen."
13983,267,15,9,"Vibrantly patterned wings are its
prominent feature. It sucks sweet
flower nectar with its long mouth."
13984,267,16,9,"Vibrantly patterned wings are its
prominent feature. It sucks sweet
flower nectar with its long mouth."
13985,267,17,5,"Malgré les apparences, il est très
agressif et attaque avec sa trompe
quand on le dérange."
13986,267,17,9,"Despite its looks, it is aggressive.
It jabs with its long, thin mouth if
disturbed while collecting pollen."
13987,267,18,5,"Malgré les apparences, il est très
agressif et attaque avec sa trompe
quand on le dérange."
13988,267,18,9,"Despite its looks, it is aggressive.
It jabs with its long, thin mouth if
disturbed while collecting pollen."
13989,267,21,9,"Despite its looks, it is aggressive.
It jabs with its long, thin mouth if
disturbed while collecting pollen."
13990,267,22,9,"Despite its looks, it is aggressive.
It jabs with its long, thin mouth if
disturbed while collecting pollen."
13991,267,23,1,"いろ　あざやかな　はねの　もようが
とくちょう。ほそい　くちを　のばして
はなの　あまい　ミツを　すいとる。"
13992,267,23,3,"색이 선명한 날개의 무늬가
특징이다. 가는 입을 뻗어
꽃의 달콤한 꿀을 흡수한다."
13993,267,23,5,"Réputé pour les motifs de ses ailes aux couleurs vives.
Il allonge sa trompe pour butiner le nectar."
13994,267,23,6,"Die bunten Flügel sind sein Markenzeichen.
Mit seinem Rüssel saugt es süßen Honig aus Blumen."
13995,267,23,7,"Los dibujos de sus coloridas alas son muy peculiares.
Liba el néctar de las flores con su fina trompa."
13996,267,23,8,"Sulle ali ha splendidi, vividi colori. Succhia il dolce
polline dai fiori allungando la bocca sottile."
13997,267,23,9,"Vibrantly patterned wings are its prominent feature.
It sucks sweet flower nectar with its long mouth."
13998,267,23,11,"色　鮮やかな　羽の　模様が　特徴。
細い　口を　伸ばして
花の　甘い　ミツを　吸い取る。"
13999,267,24,1,"ほそながい　くちを　つきさして
あいての　たいえきを　すいとる。
こうげきてきな　せいかく。"
14000,267,24,3,"가늘고 긴 입을 깊이 찔러
상대의 체액을 흡수한다.
공격적인 성격이다."
14001,267,24,5,"Il est très agressif. Il pique sa proie avec son long
museau étroit et absorbe sa vitalité."
14002,267,24,6,"Es besitzt ein aggressives Wesen. Es sticht seinen
Rüssel in seine Beute und saugt sie aus."
14003,267,24,7,"Es un Pokémon agresivo. Con su boca larga y afilada
ataca a sus rivales para drenar sus fluidos."
14004,267,24,8,"Ha un’indole aggressiva. Conficca la sua bocca
lunga e sottile nelle prede e ne succhia i fluidi."
14005,267,24,9,"It has an aggressive nature. It stabs prey with its
long, narrow mouth to drain the prey’s fluids."
14006,267,24,11,"長細い　口を　突き刺して
相手の　体液を　吸い取る。
攻撃的な　性格。"
14007,267,25,1,"あまい　かふんが　だいこうぶつの　ポケモン。
はなを　つけた　はちうえを　まどべに　おけば
かふんを　あつめに　かならず　とんでくるよ。"
14008,267,25,3,"달콤한 꽃가루를 매우 좋아하는 포켓몬이다.
꽃이 핀 화분을 창가에 두면
꽃가루를 모으려고 반드시 날아온다."
14009,267,25,5,"La nourriture préférée de Charmillon est le pollen sucré
des fleurs. Si on veut voir ce Pokémon, il suffit de laisser
une fleur en pot sur un rebord de fenêtre. Charmillon viendra
sûrement voir s’il y a du pollen."
14010,267,25,6,"Papinellas Lieblingsspeise ist Blütenstaub. Wenn du dieses
Pokémon beobachten möchtest, musst du bloß einen
Blumentopf vor ein geöffnetes Fenster stellen. Papinella
wird sich diese Leckerei nicht entgehen lassen."
14011,267,25,7,"La comida favorita de Beautifly es el dulce polen de las flores.
Si quieres ver a este Pokémon, deja una maceta con flores al
lado de la ventana y verás cómo aparece un ejemplar de
Beautifly en busca de polen."
14012,267,25,8,"Il nutrimento preferito da Beautifly è il polline dei fiori.
Per attirare questo Pokémon basta mettere una pianta fiorita
sul davanzale: senza dubbio si avvicinerà in cerca di polline."
14013,267,25,9,"Beautifly’s favorite food is the sweet pollen of flowers. If you
want to see this Pokémon, just leave a potted flower by an
open window. Beautifly is sure to come looking for pollen."
14014,267,25,11,"甘い　花粉が　大好物の　ポケモン。
花を　つけた　鉢植えを　窓辺に　置けば
花粉を　集めに　必ず　飛んでくるよ。"
14015,267,26,1,"くるりと　まいた　はりの　ような　ながい　くちは
かふんを　あつめる　ときに　とても　べんり。
はるかぜに　のって　かふんを　あつめて　まわる。"
14016,267,26,3,"둥글게 말린 바늘같이 생긴 긴 입은
꽃가루를 모을 때 매우 편리하다.
봄바람을 타고 꽃가루를 모으러 돌아다닌다."
14017,267,26,5,"Charmillon a une longue trompe en spirale, particulièrement
pratique pour récupérer le pollen des fleurs. Ce Pokémon
se laisse porter par les vents printaniers pendant qu’il butine."
14018,267,26,6,"Papinella hat einen langen Rüssel, der hervorragend zum
Sammeln von Blütenpollen geeignet ist. Dieses Pokémon
flattert im Frühlingswind herum und sammelt Blütenstaub."
14019,267,26,7,"Beautifly tiene una boca enorme en espiral que parece una
aguja y le resulta muy útil para recolectar polen. Este
Pokémon va revoloteando de flor en flor para recogerlo."
14020,267,26,8,"La bocca di Beautifly è costituita da un ago spiraliforme, molto
utile per succhiare il polline dai fiori. Questo Pokémon si
fa trasportare dal vento nei suoi viaggi alla ricerca del polline."
14021,267,26,9,"Beautifly has a long mouth like a coiled needle, which is very
convenient for collecting pollen from flowers. This Pokémon
rides the spring winds as it flits around gathering pollen."
14022,267,26,11,"くるりと　巻いた　針の　ような　長い　口は
花粉を　集める　ときに　とても　便利。
春風に　乗って　花粉を　集めてまわる。"
14023,268,7,9,"CASCOON makes its protective cocoon
by wrapping its body entirely with a
fine silk from its mouth. Once the silkgoes around its body, it hardens.
This POKéMON prepares for its evolution
inside the cocoon."
14024,268,8,9,"If it is attacked, CASCOON remains
motionless however badly it may be
hurt. It does so because if it were tomove, its body would be weak upon
evolution. This POKéMON will also not
forget the pain it endured."
14025,268,9,9,"To avoid detection by its enemies, it hides
motionlessly beneath large leaves and in
the gaps of branches. It also attaches
dead leaves to its body for camouflage."
14026,268,10,9,"Its body, which is made of soft silk,
hardens over time. When cracks appear,
evolution is near."
14027,268,11,9,"Its body, which is made of soft silk,
hardens over time. When cracks appear,
evolution is near."
14028,268,12,9,"It is hot inside its cocoon. All
the cells in its body create the
energy for it to evolve."
14029,268,13,9,"Encased within its tough cocoon, it
endures attacks. It never forgets
the appearance of its foes."
14030,268,14,9,"It never forgets any attack it
endured while in the cocoon.
After evolution, it seeks payback."
14031,268,15,9,"It endures attacks with patience,
because the more pain before
evolution, the sturdier it becomes."
14032,268,16,9,"It endures attacks with patience,
because the more pain before
evolution, the sturdier it becomes."
14033,268,17,5,"Rancunier, il n’oublie aucune des
attaques subies dans le cocon et
se venge une fois qu’il a évolué."
14034,268,17,9,"It never forgets any attack it
endured while in the cocoon.
After evolution, it seeks payback."
14035,268,18,5,"Rancunier, il n’oublie aucune des
attaques subies dans le cocon et
se venge une fois qu’il a évolué."
14036,268,18,9,"It never forgets any attack it
endured while in the cocoon.
After evolution, it seeks payback."
14037,268,21,9,"It never forgets any attack it
endured while in the cocoon.
After evolution, it seeks payback."
14038,268,22,9,"It never forgets any attack it
endured while in the cocoon.
After evolution, it seeks payback."
14039,268,23,1,"やわらかい　いとで　できた　からだは
じかんと　ともに　かたくなっていく。
ひびわれると　しんかは　まぢかだ。"
14040,268,23,3,"부드러운 실로 된 몸은
시간이 지나면서 단단해진다.
진화가 임박하면 갈라지기 시작한다."
14041,268,23,5,"Son corps, constitué de soie fine, durcit avec le
temps. Si vous voyez apparaître des fissures, c’est
qu’il va très bientôt évoluer."
14042,268,23,6,"Sein aus weicher Seide bestehender Körper erhärtet
mit der Zeit. Sobald Risse sichtbar sind, steht die
Entwicklung kurz bevor."
14043,268,23,7,"Está formado por seda que se endurece poco a
poco. Si se resquebraja el capullo, está a punto
de evolucionar."
14044,268,23,8,"Il corpo di soffice seta si indurisce nel corso del
tempo. Quando appaiono crepe, l’evoluzione è vicina."
14045,268,23,9,"Its body, which is made of soft silk, hardens over
time. When cracks appear, evolution is near."
14046,268,23,11,"やわらかい　糸で　できた　体は
時間と　ともに　硬くなっていく。
ひび割れると　進化は　間近だ。"
14047,268,24,1,"マユに　こもっている　あいだに
うけた　こうげきは　しんかしても
わすれずに　かならず　しかえしする。"
14048,268,24,3,"고치에 들어가 있는 사이에
받은 공격은 진화해도
잊지 않고 반드시 앙갚음한다."
14049,268,24,5,"Rancunier, il n’oublie aucune des attaques subies
dans le cocon et se venge une fois qu’il a évolué."
14050,268,24,6,"Es vergisst keinen Angriff, den es im Kokon erdulden
musste. Nach der Entwicklung sinnt es auf Rache."
14051,268,24,7,"Jamás olvida a quienes lo atacaron mientras estaba
en su capullo. Cuando evoluciona, busca venganza."
14052,268,24,8,"Non dimentica mai gli attacchi subiti dentro il bozzolo.
Dopo l’evoluzione cerca di vendicarsi."
14053,268,24,9,"It never forgets any attack it endured while in the
cocoon. After evolution, it seeks payback."
14054,268,24,11,"マユに　こもっている　あいだに
受けた　攻撃は　進化しても
忘れずに　かならず　仕返しする。"
14055,268,25,1,"マユルドの　からだは　くちから　だした　ほそい
いとが　からだを　つつ 　かたくなった　もの。
マユの　なかで　しんかの　じゅんびを　している。"
14056,268,25,3,"카스쿤의 몸은 입에서 나온 가는
실이 몸을 둘러싸 딱딱해진 것이다.
고치 안에서 진화의 준비를 하고 있다."
14057,268,25,5,"Blindalys fabrique son cocon protecteur en s’enveloppant
dans la soie qui sort de sa bouche. Une fois la soie autour
de son corps, elle se met à durcir. Ce Pokémon prépare
son évolution à l’intérieur du cocon."
14058,268,25,6,"Panekon baut seinen schützenden Kokon, indem es seinen
Körper mit feiner Seide einwickelt, die aus seinem Mund
austritt. Wenn sein Körper mit Seide bedeckt ist, wird diese
hart. Im Kokon wartet es auf seine Entwicklung."
14059,268,25,7,"Cascoon forma el capullo que lo protege enrollándose por
completo en la seda que libera por la boca. Cuando está
totalmente recubierto, se prepara para evolucionar en el
interior del capullo."
14060,268,25,8,"Cascoon crea il bozzolo protettivo avvolgendo interamente
il proprio corpo con finissima seta secreta dalla bocca.
Successivamente la seta si indurisce. A questo punto Cascoon
si prepara all’evoluzione."
14061,268,25,9,"Cascoon makes its protective cocoon by wrapping its body
entirely with a fine silk from its mouth. Once the silk goes
around its body, it hardens. This Pokémon prepares for its
evolution inside the cocoon."
14062,268,25,11,"マユルドの　体は　口から　出した　細い
糸が　体を　包 　硬くなった　もの。
マユの　中で　進化の　準備を　している。"
14063,268,26,1,"うごくと　つよい　からだに　しんか　できないので
どんなに　いためつけられても　じっと　している。
そのとき　うけた　いた は　ずっと　わすれない。"
14064,268,26,3,"움직이면 튼튼한 몸으로 진화할 수 없어서
아무리 괴롭혀도 가만히 있는다.
그때 느낀 아픔을 계속 잊지 않는다."
14065,268,26,5,"Lorsqu’il est attaqué, Blindalys reste immobile, même s’il a
très mal. En effet, s’il bougeait, son corps serait affaibli lors
de son évolution. En revanche, ce Pokémon n’oubliera pas
la douleur endurée."
