id,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
145819,205,16,521,4,0,
145820,205,16,522,4,0,
145821,205,16,523,4,0,
145822,205,16,529,3,0,
145823,205,16,590,4,0,
145824,206,3,29,4,0,
145825,206,3,36,1,38,
145826,206,3,44,2,0,
145827,206,3,70,4,0,
145828,206,3,76,4,0,
145829,206,3,87,4,0,
145830,206,3,91,4,0,
145831,206,3,92,4,0,
145832,206,3,99,1,1,
145833,206,3,99,2,0,
145834,206,3,103,1,30,
145835,206,3,104,4,0,
145836,206,3,111,1,5,
145837,206,3,111,4,0,
145838,206,3,117,2,0,
145839,206,3,137,1,13,
145840,206,3,138,4,0,
145841,206,3,156,4,0,
145842,206,3,157,2,0,
145843,206,3,168,4,0,
145844,206,3,171,4,0,
145845,206,3,173,4,0,
145846,206,3,174,4,0,
145847,206,3,180,1,18,
145848,206,3,182,4,0,
145849,206,3,189,4,0,
145850,206,3,192,4,0,
145851,206,3,203,4,0,
145852,206,3,205,4,0,
145853,206,3,207,4,0,
145854,206,3,213,4,0,
145855,206,3,214,4,0,
145856,206,3,216,4,0,
145857,206,3,218,4,0,
145858,206,3,228,1,26,
145859,206,3,231,4,0,
145860,206,3,237,4,0,
145861,206,3,240,4,0,
145862,206,3,241,4,0,
145863,206,3,244,4,0,
145864,206,3,246,2,0,
145865,206,3,249,4,0,
145866,206,4,29,4,0,
145867,206,4,36,1,38,
145868,206,4,44,2,0,
145869,206,4,53,3,0,
145870,206,4,70,4,0,
145871,206,4,76,4,0,
145872,206,4,85,3,0,
145873,206,4,87,4,0,
145874,206,4,91,4,0,
145875,206,4,92,4,0,
145876,206,4,99,1,1,
145877,206,4,99,2,0,
145878,206,4,103,1,30,
145879,206,4,104,4,0,
145880,206,4,111,1,5,
145881,206,4,111,4,0,
145882,206,4,117,2,0,
145883,206,4,137,1,13,
145884,206,4,138,4,0,
145885,206,4,156,4,0,
145886,206,4,157,2,0,
145887,206,4,168,4,0,
145888,206,4,171,4,0,
145889,206,4,173,4,0,
145890,206,4,174,4,0,
145891,206,4,180,1,18,
145892,206,4,182,4,0,
145893,206,4,189,4,0,
145894,206,4,192,4,0,
145895,206,4,203,4,0,
145896,206,4,205,4,0,
145897,206,4,207,4,0,
145898,206,4,213,4,0,
145899,206,4,214,4,0,
145900,206,4,216,4,0,
145901,206,4,218,4,0,
145902,206,4,228,1,26,
145903,206,4,231,4,0,
145904,206,4,237,4,0,
145905,206,4,240,4,0,
145906,206,4,241,4,0,
145907,206,4,244,4,0,
145908,206,4,246,2,0,
145909,206,4,249,4,0,
145910,206,5,29,2,0,
145911,206,5,36,1,34,
145912,206,5,44,2,0,
145913,206,5,53,4,0,
145914,206,5,58,4,0,
145915,206,5,59,4,0,
145916,206,5,70,4,0,
145917,206,5,76,4,0,
145918,206,5,85,4,0,
145919,206,5,87,4,0,
145920,206,5,89,4,0,
145921,206,5,91,4,0,
145922,206,5,92,4,0,
145923,206,5,99,1,1,
145924,206,5,103,1,31,
145925,206,5,104,4,0,
145926,206,5,111,1,4,
145927,206,5,117,2,0,
145928,206,5,126,4,0,
145929,206,5,137,1,14,
145930,206,5,156,4,0,
145931,206,5,157,2,0,
145932,206,5,168,4,0,
145933,206,5,174,2,0,
145934,206,5,180,1,21,
145935,206,5,182,4,0,
145936,206,5,213,4,0,
145937,206,5,216,4,0,
145938,206,5,218,4,0,
145939,206,5,228,1,24,
145940,206,5,231,4,0,
145941,206,5,237,4,0,
145942,206,5,240,4,0,
145943,206,5,241,4,0,
145944,206,5,246,2,0,
145945,206,5,247,4,0,
145946,206,5,249,4,0,
145947,206,5,263,4,0,
145948,206,5,281,1,11,
145949,206,5,283,1,41,
145950,206,5,290,4,0,
145951,206,5,310,2,0,
145952,206,5,317,4,0,
145953,206,5,347,4,0,
145954,206,5,351,4,0,
145955,206,5,352,4,0,
145956,206,6,29,2,0,
145957,206,6,34,3,0,
145958,206,6,36,1,34,
145959,206,6,38,3,0,
145960,206,6,44,2,0,
145961,206,6,53,4,0,
145962,206,6,58,4,0,
145963,206,6,59,4,0,
145964,206,6,68,3,0,
145965,206,6,70,4,0,
145966,206,6,76,4,0,
145967,206,6,85,4,0,
145968,206,6,86,3,0,
145969,206,6,87,4,0,
145970,206,6,89,4,0,
145971,206,6,91,4,0,
145972,206,6,92,4,0,
145973,206,6,99,1,1,
145974,206,6,102,3,0,
145975,206,6,103,1,31,
145976,206,6,104,4,0,
145977,206,6,111,1,4,
145978,206,6,111,3,0,
145979,206,6,117,2,0,
145980,206,6,126,4,0,
145981,206,6,137,1,14,
145982,206,6,138,3,0,
145983,206,6,156,4,0,
145984,206,6,157,2,0,
145985,206,6,157,3,0,
145986,206,6,164,3,0,
145987,206,6,168,4,0,
145988,206,6,173,3,0,
145989,206,6,174,2,0,
145990,206,6,180,1,21,
145991,206,6,182,4,0,
145992,206,6,189,3,0,
145993,206,6,203,3,0,
145994,206,6,205,3,0,
145995,206,6,207,3,0,
145996,206,6,213,4,0,
145997,206,6,214,3,0,
145998,206,6,216,4,0,
145999,206,6,218,4,0,
146000,206,6,228,1,24,
146001,206,6,231,4,0,
146002,206,6,237,4,0,
146003,206,6,240,4,0,
146004,206,6,241,4,0,
146005,206,6,244,3,0,
146006,206,6,246,2,0,
146007,206,6,247,4,0,
146008,206,6,249,4,0,
146009,206,6,263,4,0,
146010,206,6,281,1,11,
146011,206,6,283,1,41,
146012,206,6,290,4,0,
146013,206,6,310,2,0,
146014,206,6,317,4,0,
146015,206,6,347,4,0,
146016,206,6,351,4,0,
146017,206,6,352,4,0,
146018,206,7,29,2,0,
146019,206,7,34,3,0,
146020,206,7,36,1,41,
146021,206,7,38,3,0,
146022,206,7,44,2,0,
146023,206,7,53,4,0,
146024,206,7,58,4,0,
146025,206,7,59,4,0,
146026,206,7,68,3,0,
146027,206,7,70,4,0,
146028,206,7,76,4,0,
146029,206,7,85,4,0,
146030,206,7,86,3,0,
146031,206,7,87,4,0,
146032,206,7,89,4,0,
146033,206,7,91,4,0,
146034,206,7,92,4,0,
146035,206,7,99,1,1,
146036,206,7,102,3,0,
146037,206,7,103,1,34,
146038,206,7,104,4,0,
146039,206,7,111,1,4,
146040,206,7,117,2,0,
146041,206,7,126,4,0,
146042,206,7,137,1,14,
146043,206,7,138,3,0,
146044,206,7,156,4,0,
146045,206,7,157,2,0,
146046,206,7,157,3,0,
146047,206,7,164,3,0,
146048,206,7,168,4,0,
146049,206,7,174,2,0,
146050,206,7,175,1,44,
146051,206,7,180,1,24,
146052,206,7,182,4,0,
146053,206,7,205,1,21,
146054,206,7,213,4,0,
146055,206,7,216,4,0,
146056,206,7,218,4,0,
146057,206,7,228,1,31,
146058,206,7,231,4,0,
146059,206,7,237,4,0,
146060,206,7,240,4,0,
146061,206,7,241,4,0,
146062,206,7,246,2,0,
146063,206,7,247,4,0,
146064,206,7,249,4,0,
146065,206,7,263,4,0,
146066,206,7,281,1,11,
146067,206,7,283,1,51,
146068,206,7,290,4,0,
146069,206,7,310,2,0,
146070,206,7,317,4,0,
146071,206,7,347,4,0,
146072,206,7,351,4,0,
146073,206,7,352,4,0,
146074,206,8,29,2,0,
146075,206,8,36,1,37,
146076,206,8,44,2,0,
146077,206,8,53,4,0,
146078,206,8,58,4,0,
146079,206,8,59,4,0,
146080,206,8,70,4,0,
146081,206,8,76,4,0,
146082,206,8,85,4,0,
146083,206,8,86,4,0,
146084,206,8,87,4,0,
146085,206,8,89,4,0,
146086,206,8,91,1,45,
146087,206,8,91,4,0,
146088,206,8,92,4,0,
146089,206,8,99,1,1,
146090,206,8,103,1,29,
146091,206,8,104,4,0,
146092,206,8,111,1,5,
146093,206,8,117,2,0,
146094,206,8,126,4,0,
146095,206,8,137,1,13,
146096,206,8,138,4,0,
146097,206,8,156,4,0,
146098,206,8,157,2,0,
146099,206,8,157,4,0,
146100,206,8,164,4,0,
146101,206,8,168,4,0,
146102,206,8,173,2,0,
146103,206,8,174,2,0,
146104,206,8,175,1,53,
146105,206,8,180,1,21,
146106,206,8,182,4,0,
146107,206,8,203,4,0,
146108,206,8,205,1,17,
146109,206,8,207,4,0,
146110,206,8,213,4,0,
146111,206,8,214,4,0,
146112,206,8,216,4,0,
146113,206,8,218,4,0,
146114,206,8,228,1,25,
146115,206,8,231,4,0,
146116,206,8,237,4,0,
146117,206,8,240,4,0,
146118,206,8,241,4,0,
146119,206,8,244,4,0,
146120,206,8,246,1,41,
146121,206,8,246,2,0,
146122,206,8,247,4,0,
146123,206,8,249,4,0,
146124,206,8,263,4,0,
146125,206,8,277,2,0,
146126,206,8,281,1,9,
146127,206,8,283,1,49,
146128,206,8,290,4,0,
146129,206,8,310,2,0,
146130,206,8,317,4,0,
146131,206,8,347,4,0,
146132,206,8,351,4,0,
146133,206,8,352,4,0,
146134,206,8,355,1,33,
146135,206,8,355,4,0,
146136,206,8,360,4,0,
146137,206,8,363,4,0,
146138,206,8,376,2,0,
146139,206,8,398,4,0,
146140,206,8,445,4,0,
146141,206,8,446,4,0,
146142,206,8,451,4,0,
146143,206,9,29,2,0,
146144,206,9,36,1,37,
146145,206,9,44,2,0,
146146,206,9,53,4,0,
146147,206,9,58,4,0,
146148,206,9,59,4,0,
146149,206,9,70,4,0,
146150,206,9,76,4,0,
146151,206,9,85,4,0,
146152,206,9,86,4,0,
146153,206,9,87,4,0,
146154,206,9,89,4,0,
146155,206,9,91,1,45,
146156,206,9,91,4,0,
146157,206,9,92,4,0,
146158,206,9,99,1,1,
146159,206,9,103,1,29,
146160,206,9,104,4,0,
146161,206,9,111,1,5,
146162,206,9,117,2,0,
146163,206,9,126,4,0,
146164,206,9,137,1,13,
146165,206,9,138,4,0,
146166,206,9,156,4,0,
146167,206,9,157,2,0,
146168,206,9,157,4,0,
146169,206,9,164,4,0,
146170,206,9,168,4,0,
146171,206,9,173,2,0,
146172,206,9,173,3,0,
146173,206,9,174,2,0,
146174,206,9,175,1,53,
146175,206,9,180,1,21,
146176,206,9,180,3,0,
146177,206,9,182,4,0,
146178,206,9,189,3,0,
146179,206,9,203,4,0,
146180,206,9,205,1,17,
146181,206,9,205,3,0,
146182,206,9,207,4,0,
146183,206,9,213,4,0,
146184,206,9,214,4,0,
146185,206,9,216,4,0,
146186,206,9,218,4,0,
146187,206,9,228,1,25,
146188,206,9,231,4,0,
146189,206,9,237,4,0,
146190,206,9,240,4,0,
146191,206,9,241,4,0,
146192,206,9,244,4,0,
146193,206,9,246,1,41,
146194,206,9,246,2,0,
146195,206,9,246,3,0,
146196,206,9,247,4,0,
146197,206,9,249,4,0,
146198,206,9,263,4,0,
146199,206,9,277,2,0,
146200,206,9,281,1,9,
146201,206,9,283,1,49,
146202,206,9,283,3,0,
146203,206,9,290,4,0,
146204,206,9,310,2,0,
146205,206,9,317,4,0,
146206,206,9,347,4,0,
146207,206,9,351,4,0,
146208,206,9,352,4,0,
146209,206,9,355,1,33,
146210,206,9,355,4,0,
146211,206,9,360,4,0,
146212,206,9,363,4,0,
146213,206,9,376,2,0,
146214,206,9,387,3,0,
146215,206,9,398,4,0,
146216,206,9,401,3,0,
146217,206,9,428,3,0,
146218,206,9,445,4,0,
146219,206,9,446,4,0,
146220,206,9,451,4,0,
146221,206,10,29,2,0,
146222,206,10,29,3,0,
146223,206,10,36,1,37,
146224,206,10,44,2,0,
146225,206,10,53,4,0,
146226,206,10,58,4,0,
146227,206,10,59,4,0,
146228,206,10,70,4,0,
146229,206,10,76,4,0,
146230,206,10,85,4,0,
146231,206,10,86,4,0,
146232,206,10,87,4,0,
146233,206,10,89,4,0,
146234,206,10,91,1,45,
146235,206,10,91,4,0,
146236,206,10,92,4,0,
146237,206,10,97,2,0,
146238,206,10,99,1,1,
146239,206,10,103,1,29,
146240,206,10,104,4,0,
146241,206,10,111,1,5,
146242,206,10,117,2,0,
146243,206,10,126,4,0,
146244,206,10,137,1,13,
146245,206,10,138,4,0,
146246,206,10,156,4,0,
146247,206,10,157,2,0,
146248,206,10,157,4,0,
146249,206,10,164,4,0,
146250,206,10,168,4,0,
146251,206,10,173,2,0,
146252,206,10,173,3,0,
146253,206,10,174,2,0,
146254,206,10,175,1,53,
146255,206,10,180,1,21,
146256,206,10,180,3,0,
146257,206,10,182,4,0,
146258,206,10,189,3,0,
146259,206,10,203,4,0,
146260,206,10,205,1,17,
146261,206,10,205,3,0,
146262,206,10,207,4,0,
146263,206,10,213,4,0,
146264,206,10,214,4,0,
146265,206,10,216,4,0,
146266,206,10,218,4,0,
146267,206,10,220,3,0,
146268,206,10,228,1,25,
146269,206,10,231,4,0,
146270,206,10,237,4,0,
146271,206,10,240,4,0,
146272,206,10,241,4,0,
146273,206,10,244,4,0,
146274,206,10,246,1,41,
146275,206,10,246,2,0,
146276,206,10,246,3,0,
146277,206,10,247,4,0,
146278,206,10,249,4,0,
146279,206,10,263,4,0,
146280,206,10,277,2,0,
146281,206,10,277,3,0,
146282,206,10,281,1,9,
146283,206,10,283,1,49,
146284,206,10,283,3,0,
146285,206,10,290,4,0,
146286,206,10,310,2,0,
146287,206,10,317,4,0,
146288,206,10,347,4,0,
146289,206,10,351,4,0,
146290,206,10,352,4,0,
146291,206,10,355,1,33,
146292,206,10,355,4,0,
146293,206,10,360,4,0,
146294,206,10,363,4,0,
146295,206,10,376,2,0,
146296,206,10,387,3,0,
146297,206,10,398,4,0,
146298,206,10,401,3,0,
146299,206,10,428,3,0,
146300,206,10,445,4,0,
146301,206,10,446,4,0,
146302,206,10,451,4,0,
146303,206,11,29,2,0,
146304,206,11,36,1,38,
146305,206,11,44,2,0,
146306,206,11,53,4,0,
146307,206,11,58,4,0,
146308,206,11,59,4,0,
146309,206,11,70,4,0,
146310,206,11,76,4,0,
146311,206,11,85,4,0,
146312,206,11,86,4,0,
146313,206,11,87,4,0,
146314,206,11,89,4,0,
146315,206,11,91,1,53,
146316,206,11,91,4,0,
146317,206,11,92,4,0,
146318,206,11,97,2,0,
146319,206,11,99,1,1,
146320,206,11,103,1,28,
146321,206,11,104,4,0,
146322,206,11,111,1,4,
146323,206,11,117,2,0,
146324,206,11,126,4,0,
146325,206,11,137,1,12,
146326,206,11,138,4,0,
146327,206,11,156,4,0,
146328,206,11,157,4,0,
146329,206,11,164,4,0,
146330,206,11,168,4,0,
146331,206,11,173,2,0,
146332,206,11,174,2,0,
146333,206,11,175,1,63,
146334,206,11,180,1,20,
146335,206,11,182,4,0,
146336,206,11,205,1,16,
146337,206,11,207,4,0,
146338,206,11,213,4,0,
146339,206,11,214,2,0,
146340,206,11,216,4,0,
146341,206,11,218,4,0,
146342,206,11,228,1,24,
146343,206,11,237,4,0,
146344,206,11,240,4,0,
146345,206,11,241,4,0,
146346,206,11,244,4,0,
146347,206,11,246,1,48,
146348,206,11,246,2,0,
146349,206,11,247,4,0,
146350,206,11,249,4,0,
146351,206,11,263,4,0,
146352,206,11,277,2,0,
146353,206,11,281,1,8,
146354,206,11,283,1,58,
146355,206,11,290,2,0,
146356,206,11,310,2,0,
146357,206,11,317,4,0,
146358,206,11,347,4,0,
146359,206,11,355,1,33,
146360,206,11,360,4,0,
146361,206,11,376,2,0,
146362,206,11,398,4,0,
146363,206,11,451,4,0,
146364,206,11,489,1,43,
146365,206,11,496,4,0,
146366,206,11,506,2,0,
146367,206,11,510,4,0,
146368,206,11,514,4,0,
146369,206,11,523,4,0,
146370,206,11,528,4,0,
146371,206,12,36,1,34,
146372,206,12,53,4,0,
146373,206,12,58,4,0,
146374,206,12,59,4,0,
146375,206,12,70,4,0,
146376,206,12,76,4,0,
146377,206,12,85,4,0,
146378,206,12,87,4,0,
146379,206,12,89,4,0,
146380,206,12,91,4,0,
146381,206,12,92,4,0,
146382,206,12,99,1,1,
146383,206,12,103,1,31,
146384,206,12,104,4,0,
146385,206,12,111,1,4,
146386,206,12,126,4,0,
146387,206,12,137,1,14,
146388,206,12,156,4,0,
146389,206,12,168,4,0,
146390,206,12,180,1,21,
146391,206,12,182,4,0,
146392,206,12,213,4,0,
146393,206,12,216,4,0,
146394,206,12,218,4,0,
146395,206,12,228,1,24,
146396,206,12,231,4,0,
146397,206,12,237,4,0,
146398,206,12,240,4,0,
146399,206,12,241,4,0,
146400,206,12,247,4,0,
146401,206,12,249,4,0,
146402,206,12,263,4,0,
146403,206,12,281,1,11,
146404,206,12,283,1,41,
146405,206,12,290,4,0,
146406,206,12,317,4,0,
146407,206,12,347,4,0,
146408,206,12,351,4,0,
146409,206,12,352,4,0,
146410,206,13,34,3,0,
146411,206,13,36,1,34,
146412,206,13,38,3,0,
146413,206,13,53,4,0,
146414,206,13,58,4,0,
146415,206,13,59,4,0,
146416,206,13,70,4,0,
146417,206,13,76,4,0,
146418,206,13,85,4,0,
146419,206,13,86,3,0,
146420,206,13,87,4,0,
146421,206,13,89,4,0,
146422,206,13,91,4,0,
146423,206,13,92,4,0,
146424,206,13,99,1,1,
146425,206,13,102,3,0,
146426,206,13,103,1,31,
146427,206,13,104,4,0,
146428,206,13,111,1,4,
146429,206,13,126,4,0,
146430,206,13,137,1,14,
146431,206,13,138,3,0,
146432,206,13,156,4,0,
146433,206,13,164,3,0,
146434,206,13,168,4,0,
146435,206,13,171,3,0,
146436,206,13,180,1,21,
146437,206,13,182,4,0,
146438,206,13,207,3,0,
146439,206,13,213,4,0,
146440,206,13,216,4,0,
146441,206,13,218,4,0,
146442,206,13,228,1,24,
146443,206,13,231,4,0,
146444,206,13,237,4,0,
146445,206,13,240,4,0,
146446,206,13,241,4,0,
146447,206,13,247,4,0,
146448,206,13,249,4,0,
146449,206,13,263,4,0,
146450,206,13,281,1,11,
146451,206,13,283,1,41,
146452,206,13,290,4,0,
146453,206,13,317,4,0,
146454,206,13,347,4,0,
146455,206,13,351,4,0,
146456,206,13,352,4,0,
146457,206,14,20,3,0,
146458,206,14,29,2,0,
146459,206,14,36,1,22,
146460,206,14,38,1,34,
146461,206,14,44,2,0,
146462,206,14,53,4,0,
146463,206,14,58,4,0,
146464,206,14,59,4,0,
146465,206,14,70,4,0,
146466,206,14,76,4,0,
146467,206,14,85,4,0,
146468,206,14,86,4,0,
146469,206,14,87,4,0,
146470,206,14,89,4,0,
146471,206,14,91,1,31,
146472,206,14,91,4,0,
146473,206,14,92,4,0,
146474,206,14,97,2,0,
146475,206,14,99,1,1,1
146476,206,14,103,1,13,
146477,206,14,104,4,0,
146478,206,14,111,1,1,2
146479,206,14,117,2,0,
146480,206,14,126,4,0,
146481,206,14,137,1,28,
146482,206,14,138,4,0,
146483,206,14,156,4,0,
146484,206,14,157,4,0,
146485,206,14,164,4,0,
146486,206,14,168,4,0,
146487,206,14,173,2,0,
146488,206,14,173,3,0,
146489,206,14,174,2,0,
146490,206,14,175,1,49,
146491,206,14,180,1,7,
146492,206,14,180,3,0,
146493,206,14,182,4,0,
146494,206,14,203,1,40,
146495,206,14,205,1,4,
146496,206,14,207,4,0,
146497,206,14,213,4,0,
146498,206,14,214,2,0,
146499,206,14,214,3,0,
146500,206,14,216,4,0,
146501,206,14,218,4,0,
146502,206,14,220,3,0,
146503,206,14,228,1,10,
146504,206,14,231,3,0,
146505,206,14,237,4,0,
146506,206,14,240,4,0,
146507,206,14,241,4,0,
146508,206,14,244,4,0,
146509,206,14,246,1,19,
146510,206,14,246,2,0,
146511,206,14,247,4,0,
146512,206,14,249,4,0,
146513,206,14,263,4,0,
146514,206,14,277,2,0,
146515,206,14,277,3,0,
146516,206,14,281,1,16,
146517,206,14,283,1,46,
146518,206,14,283,3,0,
146519,206,14,290,2,0,
146520,206,14,310,2,0,
146521,206,14,317,4,0,
146522,206,14,347,4,0,
146523,206,14,355,1,25,
146524,206,14,355,3,0,
146525,206,14,360,4,0,
146526,206,14,376,2,0,
146527,206,14,387,3,0,
146528,206,14,398,4,0,
146529,206,14,401,3,0,
146530,206,14,428,3,0,
146531,206,14,446,3,0,
146532,206,14,451,4,0,
146533,206,14,489,1,37,
146534,206,14,496,4,0,
146535,206,14,506,2,0,
146536,206,14,510,4,0,
146537,206,14,514,4,0,
146538,206,14,523,4,0,
146539,206,14,528,4,0,
146540,206,14,529,1,43,
146541,206,14,529,3,0,
146542,206,15,29,2,0,
146543,206,15,36,1,22,
146544,206,15,38,1,34,
146545,206,15,44,2,0,
146546,206,15,53,4,0,
146547,206,15,58,4,0,
146548,206,15,59,4,0,
146549,206,15,70,4,0,
146550,206,15,76,4,0,
146551,206,15,85,4,0,
146552,206,15,86,4,0,
146553,206,15,87,4,0,
146554,206,15,89,4,0,
146555,206,15,91,1,31,
146556,206,15,91,4,0,
146557,206,15,92,4,0,
146558,206,15,97,2,0,
146559,206,15,99,1,1,1
146560,206,15,103,1,13,
146561,206,15,104,4,0,
146562,206,15,111,1,1,2
146563,206,15,117,2,0,
146564,206,15,126,4,0,
146565,206,15,137,1,28,
146566,206,15,138,4,0,
146567,206,15,156,4,0,
146568,206,15,157,4,0,
146569,206,15,164,4,0,
146570,206,15,168,4,0,
146571,206,15,173,2,0,
146572,206,15,174,2,0,
146573,206,15,175,1,49,
146574,206,15,180,1,7,
146575,206,15,182,4,0,
146576,206,15,203,1,40,
146577,206,15,205,1,4,
146578,206,15,207,4,0,
146579,206,15,213,4,0,
146580,206,15,214,2,0,
146581,206,15,214,4,0,
146582,206,15,216,4,0,
146583,206,15,218,4,0,
146584,206,15,228,1,10,
146585,206,15,237,4,0,
146586,206,15,240,4,0,
146587,206,15,241,4,0,
146588,206,15,244,4,0,
146589,206,15,246,1,19,
146590,206,15,246,2,0,
146591,206,15,247,4,0,
146592,206,15,249,4,0,
146593,206,15,263,4,0,
146594,206,15,277,2,0,
146595,206,15,281,1,16,
146596,206,15,283,1,46,
146597,206,15,290,2,0,
146598,206,15,310,2,0,
146599,206,15,317,4,0,
146600,206,15,347,4,0,
146601,206,15,355,1,25,
146602,206,15,355,4,0,
146603,206,15,360,4,0,
146604,206,15,376,2,0,
146605,206,15,398,4,0,
146606,206,15,451,4,0,
146607,206,15,489,1,37,
146608,206,15,496,4,0,
146609,206,15,506,2,0,
146610,206,15,510,4,0,
146611,206,15,514,4,0,
146612,206,15,523,4,0,
146613,206,15,528,4,0,
146614,206,15,529,1,43,
146615,206,15,590,4,0,
146616,206,16,20,3,0,
146617,206,16,29,2,0,
146618,206,16,36,1,22,1
146619,206,16,38,1,34,1
146620,206,16,44,2,0,
146621,206,16,53,4,0,
146622,206,16,58,4,0,
146623,206,16,59,4,0,
146624,206,16,70,4,0,
146625,206,16,76,4,0,
146626,206,16,85,4,0,
146627,206,16,86,4,0,
146628,206,16,87,4,0,
146629,206,16,89,4,0,
146630,206,16,91,1,31,1
146631,206,16,91,4,0,
146632,206,16,92,4,0,
146633,206,16,97,2,0,
146634,206,16,99,1,1,1
146635,206,16,103,1,13,1
146636,206,16,104,4,0,
146637,206,16,111,1,1,2
146638,206,16,117,2,0,
146639,206,16,126,4,0,
146640,206,16,137,1,28,1
146641,206,16,138,4,0,
146642,206,16,156,4,0,
146643,206,16,157,4,0,
146644,206,16,164,4,0,
146645,206,16,168,4,0,
146646,206,16,173,2,0,
146647,206,16,173,3,0,
146648,206,16,174,2,0,
146649,206,16,175,1,49,1
146650,206,16,180,1,7,1
146651,206,16,180,3,0,
146652,206,16,182,4,0,
146653,206,16,203,1,40,1
146654,206,16,205,1,4,1
146655,206,16,207,4,0,
146656,206,16,213,4,0,
146657,206,16,214,2,0,
146658,206,16,214,4,0,
146659,206,16,216,4,0,
146660,206,16,218,4,0,
146661,206,16,220,3,0,
146662,206,16,228,1,10,1
146663,206,16,231,3,0,
146664,206,16,237,4,0,
146665,206,16,240,4,0,
146666,206,16,241,4,0,
146667,206,16,244,4,0,
146668,206,16,246,1,19,1
146669,206,16,246,2,0,
146670,206,16,247,4,0,
146671,206,16,249,4,0,
146672,206,16,263,4,0,
146673,206,16,277,2,0,
146674,206,16,277,3,0,
146675,206,16,281,1,16,1
146676,206,16,283,1,46,1
146677,206,16,283,3,0,
146678,206,16,290,2,0,
146679,206,16,290,4,0,
146680,206,16,310,2,0,
146681,206,16,317,4,0,
146682,206,16,347,4,0,
146683,206,16,351,3,0,
146684,206,16,352,3,0,
146685,206,16,355,1,25,1
146686,206,16,355,4,0,
146687,206,16,360,4,0,
146688,206,16,376,2,0,
146689,206,16,387,3,0,
146690,206,16,398,4,0,
146691,206,16,401,3,0,
146692,206,16,428,3,0,
146693,206,16,446,3,0,
146694,206,16,451,4,0,
146695,206,16,489,1,37,1
146696,206,16,496,4,0,
146697,206,16,506,2,0,
146698,206,16,510,4,0,
146699,206,16,514,4,0,
146700,206,16,523,4,0,
146701,206,16,528,4,0,
146702,206,16,529,1,43,1
146703,206,16,529,3,0,
146704,206,16,590,4,0,
146705,207,3,12,1,52,
146706,207,3,13,2,0,
146707,207,3,15,4,0,
146708,207,3,17,2,0,
146709,207,3,28,1,6,
146710,207,3,29,4,0,
146711,207,3,40,1,1,
146712,207,3,68,2,0,
146713,207,3,70,4,0,
146714,207,3,92,4,0,
146715,207,3,98,1,20,
146716,207,3,103,1,44,
146717,207,3,104,4,0,
146718,207,3,106,1,13,
146719,207,3,129,4,0,
146720,207,3,156,4,0,
146721,207,3,163,1,36,
146722,207,3,168,4,0,
146723,207,3,173,4,0,
146724,207,3,174,4,0,
146725,207,3,182,4,0,
146726,207,3,185,1,28,
146727,207,3,188,4,0,
146728,207,3,197,4,0,
146729,207,3,201,4,0,
146730,207,3,203,4,0,
146731,207,3,207,4,0,
146732,207,3,210,4,0,
146733,207,3,213,4,0,
146734,207,3,214,4,0,
146735,207,3,216,4,0,
146736,207,3,218,4,0,
146737,207,3,231,4,0,
146738,207,3,232,2,0,
146739,207,3,237,4,0,
146740,207,3,241,4,0,
146741,207,3,249,4,0,
146742,207,4,12,1,52,
146743,207,4,13,2,0,
146744,207,4,15,4,0,
146745,207,4,17,2,0,
146746,207,4,28,1,6,
146747,207,4,29,4,0,
146748,207,4,40,1,1,
146749,207,4,68,2,0,
146750,207,4,70,4,0,
146751,207,4,92,4,0,
146752,207,4,98,1,20,
146753,207,4,103,1,44,
146754,207,4,104,4,0,
146755,207,4,106,1,13,
146756,207,4,129,4,0,
146757,207,4,156,4,0,
146758,207,4,163,1,36,
146759,207,4,168,4,0,
146760,207,4,173,4,0,
146761,207,4,174,4,0,
146762,207,4,182,4,0,
146763,207,4,185,1,28,
146764,207,4,188,4,0,
146765,207,4,197,4,0,
146766,207,4,201,4,0,
146767,207,4,203,4,0,
146768,207,4,207,4,0,
146769,207,4,210,4,0,
146770,207,4,213,4,0,
146771,207,4,214,4,0,
146772,207,4,216,4,0,
146773,207,4,218,4,0,
146774,207,4,231,4,0,
146775,207,4,232,2,0,
146776,207,4,237,4,0,
146777,207,4,241,4,0,
146778,207,4,249,4,0,
146779,207,5,12,1,52,
146780,207,5,13,2,0,
146781,207,5,15,4,0,
146782,207,5,17,2,0,
146783,207,5,28,1,6,
146784,207,5,40,1,1,
146785,207,5,68,2,0,
146786,207,5,70,4,0,
146787,207,5,89,4,0,
146788,207,5,91,4,0,
146789,207,5,92,4,0,
146790,207,5,98,1,20,
146791,207,5,103,1,44,
146792,207,5,104,4,0,
146793,207,5,106,1,13,
146794,207,5,156,4,0,
146795,207,5,163,1,36,
146796,207,5,168,4,0,
146797,207,5,182,4,0,
146798,207,5,185,1,28,
146799,207,5,188,4,0,
146800,207,5,201,4,0,
146801,207,5,211,4,0,
146802,207,5,213,4,0,
146803,207,5,216,4,0,
146804,207,5,218,4,0,
146805,207,5,231,4,0,
146806,207,5,232,2,0,
146807,207,5,237,4,0,
146808,207,5,240,4,0,
146809,207,5,241,4,0,
146810,207,5,249,4,0,
146811,207,5,263,4,0,
146812,207,5,290,4,0,
146813,207,5,317,4,0,
146814,207,5,328,2,0,
